statename,statecode,territory,year,mdcdenroll,hmoenroll,percenthmo,gdp,respop,gdpcapita,fmap,numpoor,povrate,payshare,totmdcd,totschip,m_pov120134,m_pov135175,m_abortions,m_allcareeld,m_clinicserv,m_coinsurance,m_community,m_dental,m_drugrebnatl,m_drugrebstate,m_emergency,m_epsdt,m_fedhealthcenter,m_homecommun,m_homecommuneld,m_homehealthserv,m_hospice,m_inpatientdsh,m_inpatientreg,m_interprivate,m_interpublic,m_labrad,m_mdcdcoin,m_mdcdgroup,m_mdcdmco,m_mdcdphp,m_mdcdother,m_mdcrparta,m_mdcrpartb,m_mentaldsh,m_mentalreg,m_nursfacserv,m_otherserv,m_otherprac,m_outpatienthosp,m_personalserv,m_physserv,m_prepaidamb,m_prepaidinp,m_rx,m_primcasemgmt,m_rural,m_steril,m_targetcasemgmt,mb_balance,mc_collections,mt_totnetexp,a_appmmisin,a_appmmisprive,a_dur,a_enrollbrok,a_extrev,a_famplan,a_immigstat,a_mechsysin,a_mechsyspriv,a_mmisdrug,a_mmisin,a_mmispriv,a_nursetrain,a_otherfnclpart,a_outstndelig,a_peerrevorg,a_preadmscreen,a_resrev,a_skilledprof,a_tanfbase,a_tanfsec75,a_tanfsec90,a_tplaor,a_tplrecov,ab_balance,ac_collections,at_totnetexp,c_abortions,c_casemgmt,c_clinicserv,c_dental,c_drugrebnatl,c_drugrebstate,c_famplan,c_homecommun,c_homehealth,c_hospice,c_inpatientdsh,c_inpatientreg,c_mentaldsh,c_mentalreg,c_labrad,c_mepequip,c_medtrans,c_mdcrpay,c_nurscareservices,c_otherprac,c_otherserv,c_outpatienthosp,c_outpatientmental,c_physsurg,c_premover150csoff,c_premover150grosspd,c_premupto150csoff,c_premupto150grosspd,c_rx,c_screenserv,c_therapyserv,c_visionserv,cb_balance,cc_collections,ct_totnetexp,s_abortions,s_admin,s_casemgmt,s_clinicserv,s_dental,s_famplan,s_homecommun,s_homehealth,s_hospice,s_inpatient,s_mental,s_labrad,s_mepequip,s_medtrans,s_nurscareservices,s_otherprac,s_otherserv,s_outpatienthosp,s_outpatientmental,s_outreach,s_physsurg,s_premover150csoff,s_premover150grosspd,s_premupto150csoff,s_premupto150grosspd,s_rx,s_reserved,s_screenserv,s_therapyserv,s_visionserv,sb_balance,sc_collections,st_totnetexp,t_pov120134,t_pov135175,t_abortions,t_allcareeld,t_clinicserv,t_coinsurance,t_community,t_dental,t_drugrebnatl,t_drugrebstate,t_emergency,t_epsdt,t_fedhealthcenter,t_homecommun,t_homecommuneld,t_homehealthserv,t_hospice,t_inpatientdsh,t_inpatientreg,t_interprivate,t_interpublic,t_labrad,t_mdcdcoin,t_mdcdgroup,t_mdcdmco,t_mdcdphp,t_mdcdother,t_mdcrparta,t_mdcrpartb,t_mentaldsh,t_mentalreg,t_nursfacserv,t_otherserv,t_otherprac,t_outpatienthosp,t_personalserv,t_physserv,t_prepaidamb,t_prepaidinp,t_rx,t_primcasemgmt,t_rural,t_steril,t_targetcasemgmt,tt_totnetexp,_merge
Minnesota,24,0,1994,NA,NA,NA,124733000000,4610355,27054.966483058248,54.65,523000,0.11658493089612126,3,2605021293,NA,0,0,1552,0,3317385,0,0,22750704,-22028763,0,0,4025046,2773703,151659961,0,22494347,1438668,44599612,246077017,182897283,98027895,5192160,0,0,0,0,242626631,5896423,25992689,4359901,27681766,885072898,135417667,17154746,55451173,106284083,99109509,NA,NA,116992407,0,847359,324004,3326877,2489764703,-21125014,2468639689,6958392,0,0,0,0,0,0,12304096,0,0,10231627,0,0,103024383,0,0,86037,0,3777069,0,0,0,0,0,NA,NA,136381604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Mississippi,25,0,1994,NA,NA,NA,50642000000,2688992,18833.079458771168,78.85,515000,0.1990722844994202,3,1345287399,NA,0,0,0,0,31103087,0,0,2637255,-25959399,0,0,23381934,16036438,1087694,0,8235817,1035217,158373393,271568829,23312990,61647618,5598069,0,0,0,0,0,25102689,44932341,0,19841282,244345217,24641026,344400,78812835,0,154013878,NA,NA,149637480,0,5851361,9701387,0,1335282838,-25130243,1310152595,209889,9707771,0,0,0,0,0,66113,1535215,0,0,0,835313,20465510,0,1527859,190684,0,596450,0,0,0,0,0,NA,NA,35134804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Missouri,26,0,1994,NA,NA,NA,128473000000,5324497,24128.66417240915,60.64,797000,0.15606030937928334,3,2605601532,NA,0,0,0,0,47316642,87315590,0,17166557,-39183988,0,0,61763078,12298244,114366940,0,6421010,3801809,578515126,362189366,45280366,98854920,8407124,0,108029,0,0,24823756,1513199,33773709,134487777,16709400,425843642,15278649,5828225,103137200,41510373,51554660,NA,NA,234279071,0,4227665,10647677,23461944,2531697760,-12045714,2519652046,2071848,6973906,0,0,0,0,0,0,0,0,0,4084076,116261,68284389,406488,0,339800,300489,3372229,0,0,0,0,0,NA,NA,85949486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Montana,27,0,1994,NA,NA,NA,16961000000,861306,19692.188374398876,71.05,97000,0.11492890995260663,3,346550819,NA,0,0,0,0,5670684,5323679,0,5110278,-4790663,0,0,1052023,1348289,20902643,0,2590775,330686,258555,52657973,179915,14082754,503419,0,265157,0,0,0,1278828,4649885,0,13270567,89804565,13888715,5532664,28152550,9993015,25328910,NA,NA,26178718,0,1276778,811289,5021616,330674267,-2446918,328227349,431619,2456298,0,0,0,8223,0,0,19695,-75,314604,353394,0,13664179,0,634807,279243,11278,150205,0,0,0,0,0,NA,NA,18323470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Nebraska,28,0,1994,NA,NA,NA,42838000000,1639041,26136.01490139661,61.98,146000,0.08859223300970874,3,640695350,NA,0,0,0,0,14961949,17857685,0,7211599,-10406462,0,0,3722780,551165,42627455,0,12625789,107982,4714404,124847911,12150569,22083557,6010731,0,0,0,0,1263756,2319,7559503,6124168,5367471,188155770,15906097,3212637,24571603,3670681,45466805,NA,NA,58365358,0,20404,686848,8442441,627882975,-15070248,612812727,5437958,0,0,0,0,0,760,0,0,0,80604,0,149698,19535680,0,704535,945498,0,1027890,0,0,0,0,0,NA,NA,27882623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Nevada,29,0,1994,NA,NA,NA,44855000000,1499298,29917.334645947638,50.31,168000,0.11045364891518737,3,399347406,NA,0,0,461,0,1620221,0,0,5664319,-3277162,0,0,2572883,0,5223064,0,5433729,0,73559961,84288059,5098893,11267225,2019324,0,0,0,0,15286275,2166617,5050076,0,17111937,57156174,17572618,3107170,17133888,1039497,33743082,NA,NA,17556848,0,525721,553950,0,381474830,-472333,381002497,0,0,42208,0,0,0,0,876401,0,0,0,0,68680,14346863,142526,1101481,52021,82785,1631944,0,0,0,0,0,NA,NA,18344909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New Hampshire,30,0,1994,NA,NA,NA,29456000000,1142560,25780.70298277552,50,87000,0.07692307692307693,3,970424531,NA,0,0,0,0,31153227,7148116,0,4154271,-5245990,0,0,1767,0,70246975,0,2344959,0,210932770,30563194,0,7442664,2658187,0,0,0,0,10435756,48616,2807972,297307873,10226561,180477254,22229518,3149043,21002449,1908012,15073913,NA,NA,28472470,0,1450670,989922,3922792,960902961,-8339001,952563960,200239,3177769,0,0,0,0,0,0,0,0,85974,1317963,113835,11535068,49504,239119,151682,0,989418,0,0,0,0,0,NA,NA,17860571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New Jersey,31,0,1994,NA,NA,NA,254546000000,8014306,31761.45258241949,50,730000,0.09217171717171717,3,4901778621,NA,0,0,0,0,68825716,0,0,33954718,-78599563,0,0,3730862,10826998,176880799,0,99794562,1530741,697793441,884154539,7161145,350160266,26413726,0,37982313,0,0,7074827,21744237,51837198,345218543,59369265,1051543938,86610991,9581524,348502200,71891910,89562130,NA,NA,321015346,0,0,8638943,0,4793201315,-16231141,4776970174,4262040,4133438,0,0,0,1585152,0,-6415,476530,0,242,0,0,102754529,1150452,0,1504549,0,8842480,0,0,0,39725,65725,NA,NA,124808447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New Mexico,32,0,1994,NA,NA,NA,41143000000,1682398,24454.974387748916,74.17,356000,0.21127596439169138,3,705006941,NA,0,0,0,0,7843028,0,0,6886331,-9232626,0,0,5436615,1630874,32908012,0,5940270,973960,7889607,178340020,14798846,23512161,3933690,0,0,0,0,0,517591,14643969,7652,18502229,107203337,31042176,36515202,58701114,0,76218115,NA,NA,46553956,0,4908412,3354375,7836026,686864942,-5706608,681158334,60933,3339432,0,0,0,0,-250,0,0,0,0,0,125371,17824913,0,0,198208,0,2269226,0,0,0,9189,21585,NA,NA,23848607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New York,33,0,1994,NA,NA,NA,569398000000,18459470,30845.847686851248,50,3097000,0.17004337561082744,3,22107873412,NA,0,0,0,0,942798629,18657896,0,114078410,-131961352,0,0,182343609,0,438776714,0,581221957,9480348,2343124800,4073103224,636121138,1495944007,40350124,0,0,0,0,443704114,274212,151270830,418295254,801312428,4276442330,762911545,351699396,891071067,1853955159,334334857,NA,NA,911958895,0,0,9207975,74527346,22025004912,-552286374,21472718538,55393792,29899333,0,0,0,13305470,0,0,0,1207,219190,0,2179908,497899001,0,11370541,268235,271202,24346995,0,0,0,0,0,NA,NA,635154874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
North Carolina,34,0,1994,NA,NA,NA,179574000000,7187398,24984.563259193383,65.14,980000,0.14213197969543148,3,3227605319,NA,0,0,53799,0,87186877,0,0,34495328,-41377363,0,0,17136621,7701142,81936154,0,60812918,11021340,15338105,578844305,154793879,181086957,24612808,0,6241,0,0,8306924,32482708,72658726,373934444,32621573,638193224,48431731,10125274,180439992,37061170,284123197,NA,NA,217714527,0,7376606,8877069,22754200,3188750476,-77324724,3111425752,953384,8139395,0,0,0,0,3276,0,3365263,0,-1936,559391,2615445,98029284,0,549753,337240,2450,1626622,0,0,0,0,0,NA,NA,116179567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
North Dakota,35,0,1994,NA,NA,NA,14036000000,644804,21767.85503812011,71.13,65000,0.10366826156299841,3,285568382,NA,0,0,0,0,7291867,0,0,3298862,-2991650,0,0,254894,78752,25550186,0,1629207,455876,76056,40381503,18957577,20712721,776137,0,66388,0,0,0,19264,2698349,1078944,3368774,93367839,7835875,2213699,9982074,0,14634654,NA,NA,17912587,0,1801004,0,1883873,273335312,-1552456,271782856,1456615,0,0,0,0,0,0,0,0,0,0,0,1293119,10138370,0,256546,262180,0,378696,0,0,0,0,0,NA,NA,13785526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Ohio,36,0,1994,NA,NA,NA,278508000000,11152454,24972.799708476716,60.83,1571000,0.14103599964090133,3,5672550332,NA,0,0,316722,0,119216815,0,0,38203743,-96949360,0,0,111425,20099186,129910380,0,26872925,7806457,497780663,1029187546,252947156,214353403,13638730,0,244832761,0,0,0,13761893,48320618,0,174424927,1632231689,99155674,52827318,320819018,0,304239995,NA,NA,420590537,0,1360250,2571690,2001594,5570633755,-51806589,5518827166,8008316,0,0,0,0,0,0,9139220,0,0,-576398,0,0,117970370,135422,3836036,9115565,0,6094635,0,0,0,0,0,NA,NA,153723166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Oklahoma,37,0,1994,NA,NA,NA,67137000000,3280940,20462.733241083348,70.39,540000,0.1670792079207921,3,1141193875,NA,0,0,613,0,7401700,0,0,6559278,-16217825,0,0,5831183,1634530,61316249,0,509668,0,20773690,197911036,32991605,80721509,6375710,0,0,0,0,0,15422579,28987251,2794310,26959621,253068274,60408320,5930695,69633132,26053548,78777262,NA,NA,93969597,0,1375083,877412,2260297,1072326327,-19988709,1052337618,3523900,5702254,91168,0,0,286174,3688,0,0,0,0,0,38537,69264819,0,1016117,733870,635765,7559965,0,0,0,0,0,NA,NA,88856257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Oregon,38,0,1994,NA,NA,NA,74435000000,3121264,23847.71041475505,62.12,373000,0.11833756345177665,3,1215964833,NA,0,0,0,0,1250,0,0,6978511,-15062488,0,0,3107935,0,177192760,0,1831031,0,8112936,98651751,0,78329148,0,0,163712886,0,0,1105514,0,20712650,13460572,28814435,155731908,109880621,3469786,47133752,15693208,79592141,NA,NA,89471737,0,0,0,35018197,1122940241,-14683363,1108256878,15601051,0,0,0,0,264629,0,0,0,893966,2846734,0,913458,81403968,0,552757,2587032,0,2644360,0,0,0,0,0,NA,NA,107707955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Pennsylvania,39,0,1994,NA,NA,NA,298329000000,12166050,24521.434648057504,54.61,1496000,0.12501044539149328,3,7152880985,NA,0,0,0,0,25768410,0,0,34287503,-83282418,0,0,39583670,12416948,224962325,0,56225386,1609421,380504065,1059357294,218351547,289762733,6591072,0,577050685,0,0,0,43991017,79945590,597186223,340380861,1913596516,91905158,11651588,242846081,0,224880143,NA,NA,515375970,0,9921204,22746480,45109041,6982724513,-64546152,6918178361,22980634,11024002,152708,0,0,0,22197,0,0,0,936231,1026641,0,186212101,27656,0,3698480,379659,8065365,0,0,0,60599,116351,NA,NA,234702624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Rhode Island,40,0,1994,NA,NA,NA,24375000000,1015960,23992.08630261034,53.87,99000,0.10227272727272728,3,819527394,NA,0,0,0,0,0,0,4080649,6205236,-5546135,0,0,509620,5299724,66352326,0,5503079,110527,94357609,158227137,28696068,13468466,870415,0,2139016,0,0,4646,4151895,5951230,74391,10863316,203735761,88471720,1371720,30365824,0,22693976,NA,NA,39840736,0,178794,1473,1918270,789897489,-6035832,783861657,0,0,0,0,0,0,0,5123879,0,0,68822,2671326,100121,26523578,0,0,84906,0,1089398,0,0,0,2736,971,NA,NA,35665737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
South Carolina,41,0,1994,NA,NA,NA,81033000000,3705397,21868.911752235996,71.08,501000,0.13790255986787778,3,1926357093,NA,0,0,21745,0,93070714,0,0,14052324,-24447921,0,0,6490448,9590944,49818192,0,8157114,0,432191277,331426939,23983252,148329008,9292466,0,0,0,0,99770,6561000,42927800,47915064,48243718,233206318,73562999,7755348,41075035,790143,117766613,NA,NA,130438791,0,2267947,4432622,37580860,1896600530,-42154519,1854446011,9295921,4740,0,0,0,3375205,0,291850,0,0,0,0,359762,47345777,5077890,438551,1013940,21183,4686263,0,0,0,0,0,NA,NA,71911082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
South Dakota,42,0,1994,NA,NA,NA,17014000000,730790,23281.654100357147,69.5,107000,0.1451831750339213,3,296466754,NA,0,0,0,0,7012074,0,0,2543247,-3015773,0,0,747276,673438,24139668,0,1762728,96387,264307,55100569,6839053,24976422,1738323,0,3849,0,0,0,2231240,5923805,0,5647869,86608319,8343990,1424583,13555435,1189014,21091550,NA,NA,18638227,0,1130917,477977,1122224,290266718,-2109169,288157549,986884,0,107840,0,0,0,0,0,0,0,0,0,51198,6253706,0,254730,17524,0,637323,0,0,0,0,0,NA,NA,8309205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
